chrom	start	end	strand	name	product	KO	description																
contig_1	4613818	4614444	rev	R401_flye_gene_3954	rnc	K03685	ribonuclease III [EC:3.1.26.3]																
contig_1	3109822	3111147	rev	R401_flye_gene_2622	eexE	K16300	membrane fusion protein%2C epimerase transport system																
contig_1	4612923	4613825	rev	R401_flye_gene_3953	era	K03595	GTPase																
contig_1	3108446	3109819	rev	R401_flye_gene_2621	tolC	K12340	outer membrane protein																
contig_1	4612062	4612751	rev	R401_flye_gene_3952	recO	K03584	DNA repair protein RecO (recombination protein O)																
contig_1	3107277	3107996	rev	R401_flye_gene_2620	liaR	K11618	two-component system%2C NarL family%2C response regulator LiaR																
contig_1	4611269	4612012	rev	R401_flye_gene_3951	pdxJ	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]																
contig_1	4609627	4611087	fwd	R401_flye_gene_3950	ABC.PA.S	K02030	polar amino acid transport system substrate-binding protein																
contig_1	3106395	3106754	fwd	R401_flye_gene_2619	hypothetical protein	NA	NA																
contig_1	3101598	3105758	fwd	R401_flye_gene_2618	hypothetical protein	NA	NA																
contig_1	4605442	4609338	rev	R401_flye_gene_3949	purL	K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]																
contig_1	3100530	3101294	rev	R401_flye_gene_2617	bacC	K19548	dihydroanticapsin dehydrogenase [EC:1.1.1.385]																
contig_1	4605126	4605437	rev	R401_flye_gene_3948	rtxA1	K11022	structural toxin protein (hemagglutinin/hemolysin) RtxA																
contig_1	3099405	3100460	fwd	R401_flye_gene_2616	hypothetical protein	NA	NA																
contig_1	4603201	4604916	fwd	R401_flye_gene_3947	PTS-Nag-EIIC	K02804	PTS system%2C N-acetylglucosamine-specific IIC component																
contig_1	3097555	3099372	fwd	R401_flye_gene_2615	hypothetical protein	NA	NA																
contig_1	4600654	4603167	fwd	R401_flye_gene_3946	PTS-HPR	K11189	phosphocarrier protein																
contig_1	3096247	3097551	fwd	R401_flye_gene_2614	hypothetical protein	NA	NA																
contig_1	4599580	4600602	fwd	R401_flye_gene_3945	glmS	K00820	glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]																
contig_1	3095307	3096227	fwd	R401_flye_gene_2613	hypothetical protein	NA	NA																
contig_1	4598493	4599599	fwd	R401_flye_gene_3944	nagA	K01443	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]																
contig_1	3092783	3095170	fwd	R401_flye_gene_2612	hypothetical protein	NA	NA																
contig_1	4597744	4598475	fwd	R401_flye_gene_3943	K03710	K03710	GntR family transcriptional regulator																
contig_1	3091630	3092772	fwd	R401_flye_gene_2611	hypothetical protein	NA	NA																
contig_1	4596463	4596579	fwd	R401_flye_gene_3942	hypothetical protein	NA	NA																
contig_1	3090206	3091651	fwd	R401_flye_gene_2610	hypothetical protein	NA	NA																
contig_1	4595677	4596033	rev	R401_flye_gene_3941	hypothetical protein	NA	NA																
contig_1	4594969	4595475	fwd	R401_flye_gene_3940	hypothetical protein	NA	NA																
contig_1	3088987	3090216	fwd	R401_flye_gene_2609	hypothetical protein	NA	NA																
contig_1	3088106	3088990	fwd	R401_flye_gene_2608	K07051	K07051	uncharacterized protein																
contig_1	4594376	4594927	fwd	R401_flye_gene_3939	nudF	K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]																
contig_1	3087293	3088066	fwd	R401_flye_gene_2607	hypothetical protein	NA	NA																
contig_1	4593631	4594230	rev	R401_flye_gene_3938	thnR	K18568	CoA pyrophosphatase [EC:3.6.1.-]																
contig_1	3086406	3087296	fwd	R401_flye_gene_2606	ubiA	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]																
contig_1	4593090	4593614	rev	R401_flye_gene_3937	GAMMACA	K01726	gamma-carbonic anhydrase [EC:4.2.1.-]																
contig_1	3084535	3086409	fwd	R401_flye_gene_2605	aroB	K01735	3-dehydroquinate synthase [EC:4.2.3.4]																
contig_1	4592884	4593093	rev	R401_flye_gene_3936	K06938	K06938	uncharacterized protein																
contig_1	3083476	3084291	fwd	R401_flye_gene_2604	K07506	K07506	AraC family transcriptional regulator																
contig_1	4591288	4591941	fwd	R401_flye_gene_3935	hypothetical protein	NA	NA																
contig_1	3082427	3083383	rev	R401_flye_gene_2603	E4.3.1.19	K01754	threonine dehydratase [EC:4.3.1.19]																
contig_1	4591054	4591284	fwd	R401_flye_gene_3934	K06867	K06867	uncharacterized protein																
contig_1	3081694	3082311	fwd	R401_flye_gene_2602	GST	K00799	glutathione S-transferase [EC:2.5.1.18]																
contig_1	4588141	4590555	rev	R401_flye_gene_3933	gcd	K00117	quinoprotein glucose dehydrogenase [EC:1.1.5.2]																
contig_1	3080676	3081521	rev	R401_flye_gene_2601	gcvA	K03566	LysR family transcriptional regulator%2C glycine cleavage system transcriptional activator																
contig_1	4586762	4587943	fwd	R401_flye_gene_3932	purT	K08289	phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]																
contig_1	3079236	3080591	rev	R401_flye_gene_2600	mcp	K03406	methyl-accepting chemotaxis protein																
contig_1	4586208	4586684	fwd	R401_flye_gene_3931	K09125	K09125	uncharacterized protein																
contig_1	4585219	4586004	fwd	R401_flye_gene_3930	yqjH	K07229	ferric-chelate reductase (NADPH) [EC:1.16.1.9]																
contig_1	4584647	4585222	fwd	R401_flye_gene_3929	hypothetical protein	NA	NA																
contig_1	4583728	4584213	rev	R401_flye_gene_3928	hypothetical protein	NA	NA																
contig_1	4581070	4583601	rev	R401_flye_gene_3927	ecpC	K21966	Mat/Ecp fimbriae outer membrane usher protein																
contig_1	4579672	4580919	rev	R401_flye_gene_3926	hypothetical protein	NA	NA																
contig_1	4578380	4579624	rev	R401_flye_gene_3925	hypothetical protein	NA	NA																
contig_1	4577576	4578319	rev	R401_flye_gene_3924	ecpB	K21965	Mat/Ecp fimbriae periplasmic chaperone																
contig_1	4577049	4577531	rev	R401_flye_gene_3923	hypothetical protein	NA	NA																
contig_1	577011	577087	rev	tRNA-Met(cat)	tRNA	NA	NA																
contig_1	3796237	3797895	fwd	R401_flye_gene_3199	pvdE	K06160	putative pyoverdin transport system ATP-binding/permease protein																
contig_1	577319	577395	rev	tRNA-Met(cat)	tRNA	NA	NA																
contig_1	3795118	3795993	fwd	R401_flye_gene_3198	ppkA	K11912	serine/threonine-protein kinase PpkA [EC:2.7.11.1]																
contig_1	572926	574215	rev	R401_flye_gene_500	hypothetical protein	NA	NA																
contig_1	3793813	3795093	fwd	R401_flye_gene_3197	cefD	K04127	isopenicillin-N epimerase [EC:5.1.1.17]																
contig_1	574215	576857	rev	R401_flye_gene_501	mprF	K14205	phosphatidylglycerol lysyltransferase [EC:2.3.2.3]																
contig_1	3792446	3793816	fwd	R401_flye_gene_3196	DPEP	K01273	membrane dipeptidase [EC:3.4.13.19]																
contig_1	3790561	3792177	rev	R401_flye_gene_3195	hypothetical protein	NA	NA																
contig_1	3789092	3790486	fwd	R401_flye_gene_3194	oprM	K18139	outer membrane protein%2C multidrug efflux system															2C cmeC	2C gesC
contig_1	3787111	3789081	fwd	R401_flye_gene_3193	macB	K05685	macrolide transport system ATP-binding/permease protein [EC:3.6.3.-]																
contig_1	3785962	3787110	fwd	R401_flye_gene_3192	macA	K13888	membrane fusion protein%2C macrolide-specific efflux system																
contig_1	3785010	3785489	rev	R401_flye_gene_3191	rpoE	K03088	RNA polymerase sigma-70 factor%2C ECF subfamily																
contig_1	3783531	3784865	rev	R401_flye_gene_3190	pvdA	K10531	L-ornithine N5-monooxygenase [EC:1.14.13.195 1.14.13.196]																
contig_1	3779306	3779740	rev	R401_flye_gene_3188	hypothetical protein	NA	NA																
contig_1	3778577	3779230	rev	R401_flye_gene_3187	evgA	K07690	two-component system%2C NarL family%2C response regulator EvgA																
contig_1	3777569	3778435	rev	R401_flye_gene_3186	K06911	K06911	uncharacterized protein																
contig_1	3775934	3777376	rev	R401_flye_gene_3185	mscK	K05802	potassium-dependent mechanosensitive channel																
contig_1	3775224	3775664	rev	R401_flye_gene_3184	hypothetical protein	NA	NA																
contig_1	3774515	3775015	rev	R401_flye_gene_3183	rpoE	K03088	RNA polymerase sigma-70 factor%2C ECF subfamily																
contig_1	3773494	3774477	rev	R401_flye_gene_3182	fecR	K07165	transmembrane sensor																
contig_1	3770958	3773396	rev	R401_flye_gene_3181	fecA	K16091	Fe(3 ) dicitrate transport protein																
contig_1	3780036	3783245	rev	R401_flye_gene_3189	evgS	K07679	two-component system%2C NarL family%2C sensor histidine kinase EvgS [EC:2.7.13.3]																
contig_1	3769673	3770824	fwd	R401_flye_gene_3180	hypothetical protein	NA	NA																
contig_1	3765771	3767042	fwd	R401_flye_gene_3177	codB	K10974	cytosine permease																
contig_1	3764750	3765580	fwd	R401_flye_gene_3176	oleB	K22318	3-alkyl-4-acyloxetan-2-one decarboxylase																
contig_1	3764169	3764525	fwd	R401_flye_gene_3175	queD	K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]																
contig_1	3763007	3764086	fwd	R401_flye_gene_3174	hypothetical protein	NA	NA																
contig_1	3762373	3762681	rev	R401_flye_gene_3173	hypothetical protein	NA	NA																
contig_1	3762062	3762373	rev	R401_flye_gene_3172	hypothetical protein	NA	NA																
contig_1	3761394	3762062	rev	R401_flye_gene_3171	K02483	K02483	two-component system%2C OmpR family%2C response regulator																
contig_1	3760084	3761397	rev	R401_flye_gene_3170	phoQ	K07637	two-component system%2C OmpR family%2C sensor histidine kinase PhoQ [EC:2.7.13.3]																
contig_1	3768511	3769503	rev	R401_flye_gene_3179	dapF	K01778	diaminopimelate epimerase [EC:5.1.1.7]																
contig_1	3767055	3768302	fwd	R401_flye_gene_3178	codA	K01485	cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]																
contig_1	609951	611063	fwd	R401_flye_gene_535	motB	K02557	chemotaxis protein MotB																
contig_1	611088	611735	fwd	R401_flye_gene_536	pdxH	K00275	pyridoxamine 5-phosphate oxidase [EC:1.4.3.5]																
contig_1	606306	608450	fwd	R401_flye_gene_533	dinG	K03722	ATP-dependent DNA helicase DinG [EC:3.6.4.12]																
contig_1	608688	609833	fwd	R401_flye_gene_534	E3.4.16.4	K01286	D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]																
contig_1	604863	605621	fwd	R401_flye_gene_531	hypothetical protein	NA	NA																
contig_1	605742	606206	rev	R401_flye_gene_532	hypothetical protein	NA	NA																
contig_1	604598	604870	fwd	R401_flye_gene_530	yhhL	K08993	putative membrane protein																
contig_1	602948	603643	fwd	R401_flye_gene_528	TC.OOP	K03286	OmpA-OmpF porin%2C OOP family																
contig_1	603734	604459	fwd	R401_flye_gene_529	TC.OOP	K03286	OmpA-OmpF porin%2C OOP family																
contig_1	601768	602265	rev	R401_flye_gene_526	K09858	K09858	SEC-C motif domain protein																
contig_1	602259	602756	rev	R401_flye_gene_527	hypothetical protein	NA	NA																
contig_1	620817	621293	rev	R401_flye_gene_546	K15977	K15977	putative oxidoreductase																
contig_1	621290	622048	rev	R401_flye_gene_547	K09930	K09930	uncharacterized protein																
contig_1	619066	619665	rev	R401_flye_gene_544	fabG	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]																
contig_1	619770	620681	fwd	R401_flye_gene_545	aphB	K10918	LysR family transcriptional regulator%2C transcriptional activator AphB																
contig_1	617124	617801	rev	R401_flye_gene_542	K08985	K08985	putative lipoprotein																
contig_1	617939	619045	fwd	R401_flye_gene_543	exoZ	K16568	exopolysaccharide production protein ExoZ																
contig_1	614197	615291	fwd	R401_flye_gene_540	cysK	K01738	cysteine synthase [EC:2.5.1.47]																
contig_1	615437	617050	rev	R401_flye_gene_541	K07137	K07137	uncharacterized protein																
contig_1	612741	613928	rev	R401_flye_gene_539	nhaA	K03313	Na :H  antiporter%2C NhaA family																
contig_1	611683	611967	rev	R401_flye_gene_537	hypothetical protein	NA	NA																
contig_1	612138	612602	fwd	R401_flye_gene_538	slyB	K06077	outer membrane lipoprotein SlyB																
contig_1	586662	587318	rev	R401_flye_gene_513	K06953	K06953	uncharacterized protein																
contig_1	587318	589804	rev	R401_flye_gene_514	lhr	K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]																
contig_1	585750	586316	fwd	R401_flye_gene_511	dcd	K01494	dCTP deaminase [EC:3.5.4.13]																
contig_1	586419	586625	fwd	R401_flye_gene_512	hypothetical protein	NA	NA																
contig_1	585186	585395	rev	R401_flye_gene_510	cspA	K03704	cold shock protein (beta-ribbon%2C CspA family)																
contig_1	583472	583825	rev	R401_flye_gene_508	ybaZ	K07443	methylated-DNA-protein-cysteine methyltransferase related protein																
contig_1	583986	584993	fwd	R401_flye_gene_509	hypothetical protein	NA	NA																
contig_1	580023	581738	rev	R401_flye_gene_506	PARS	K01881	prolyl-tRNA synthetase [EC:6.1.1.15]																
contig_1	581868	583427	rev	R401_flye_gene_507	ampG	K08218	MFS transporter%2C PAT family%2C beta-lactamase induction signal transducer AmpG																
contig_1	577682	578743	fwd	R401_flye_gene_504	dinB	K02346	DNA polymerase IV [EC:2.7.7.7]																
contig_1	579052	580005	rev	R401_flye_gene_505	hypothetical protein	NA	NA																
contig_1	601004	601207	rev	R401_flye_gene_524	secA	K03070	preprotein translocase subunit SecA																
contig_1	601213	601698	rev	R401_flye_gene_525	hypothetical protein	NA	NA																
contig_1	597631	600081	rev	R401_flye_gene_522	pvdQ	K07116	acyl-homoserine-lactone acylase [EC:3.5.1.97]																
contig_1	600244	600846	fwd	R401_flye_gene_523	aacA	K00663	aminoglycoside 6-N-acetyltransferase [EC:2.3.1.82]																
contig_1	594627	596315	rev	R401_flye_gene_520	LIG1	K10747	DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]																
contig_1	596312	597340	rev	R401_flye_gene_521	K07577	K07577	putative mRNA 3-end processing factor																
contig_1	593508	594290	rev	R401_flye_gene_519	hisJ	K10014	histidine transport system substrate-binding protein																
contig_1	592014	592724	rev	R401_flye_gene_517	hisM	K10015	histidine transport system permease protein																
contig_1	592721	593449	rev	R401_flye_gene_518	hisQ	K10016	histidine transport system permease protein																
contig_1	590090	590854	rev	R401_flye_gene_515	hisP	K10017	histidine transport system ATP-binding protein [EC:7.4.2.1]																
contig_1	590868	591986	rev	R401_flye_gene_516	K06987	K06987	uncharacterized protein																
contig_1	657259	658728	fwd	R401_flye_gene_579	envZ	K07638	two-component system%2C OmpR family%2C osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]																
contig_1	3708979	3709055	rev	tRNA-Val(gac)	tRNA	NA	NA																
contig_1	5153281	5153571	rev	R401_flye_gene_4453	hypothetical protein	NA	NA																
contig_1	6676347	6677255	rev	R401_flye_gene_5785	gcvA	K03566	LysR family transcriptional regulator%2C glycine cleavage system transcriptional activator																
contig_1	3707389	3708258	fwd	R401_flye_gene_3121	K13652	K13652	AraC family transcriptional regulator																
contig_1	5152704	5153300	fwd	R401_flye_gene_4452	hypothetical protein	NA	NA																
contig_1	6677433	6678923	fwd	R401_flye_gene_5786	ALDH	K00128	aldehyde dehydrogenase (NAD ) [EC:1.2.1.3]																
contig_1	655418	656368	fwd	R401_flye_gene_577	glk	K00845	glucokinase [EC:2.7.1.2]																
contig_1	3706692	3706964	rev	R401_flye_gene_3120	hypothetical protein	NA	NA																
contig_1	5150400	5151653	rev	R401_flye_gene_4451	metB	K01739	cystathionine gamma-synthase [EC:2.5.1.48]																
contig_1	6679080	6680363	fwd	R401_flye_gene_5787	puuB	K09471	gamma-glutamylputrescine oxidase [EC:1.4.3.-]																
contig_1	656538	657269	fwd	R401_flye_gene_578	K02483	K02483	two-component system%2C OmpR family%2C response regulator																
